domain,word,letter,syllables,pos,score
bridesmaid.com,bridesmaid,B,3,Noun,27
betterment.com,betterment,B,3,Noun,27
bohemian.com,bohemian,B,3,Noun,40
bordering.com,bordering,B,3,Verb,27
butterfly.com,butterfly,B,3,Verb,27
barricade.com,barricade,B,3,Verb,27
balanced.com,balanced,B,3,Verb,40
besieged.com,besieged,B,3,Verb,40
beginning.com,beginning,B,3,Verb,27
bordered.com,bordered,B,3,Verb,40
blindfolded.com,blindfolded,B,3,Verb,22
believing.com,believing,B,3,Verb,27
becomes.com,becomes,B,3,Verb,40
breastfeeding.com,breastfeeding,B,3,Verb,18
battered.com,battered,B,3,Verb,40
belonging.com,belonging,B,3,Verb,27
balancing.com,balancing,B,3,Verb,27
becoming.com,becoming,B,3,Verb,40
bodily.com,bodily,B,3,Adjective,47
biblical.com,biblical,B,3,Adjective,40
bacterial.com,bacterial,B,3,Adjective,27
botanic.com,botanic,B,3,Adjective,40
believable.com,believable,B,3,Adjective,27
baseless.com,baseless,B,3,Adjective,40
bipolar.com,bipolar,B,3,Adjective,50
ballistic.com,ballistic,B,3,Adjective,27
barbaric.com,barbaric,B,3,Adjective,40
beautiful.com,beautiful,B,3,Adjective,27
bigoted.com,bigoted,B,3,Adjective,40
belated.com,belated,B,3,Adjective,40
barefoot.com,barefoot,B,3,Adjective,40
byzantine.com,byzantine,B,3,Adjective,27
bulletproof.com,bulletproof,B,3,Adjective,22
barely.com,barely,B,3,Adverb,47
blatantly.com,blatantly,B,3,Adverb,27
bitterly.com,bitterly,B,3,Adverb,40
besides.com,besides,B,3,Adverb,40
bravely.com,bravely,B,3,Adverb,40
brilliantly.com,brilliantly,B,3,Adverb,22
brutally.com,brutally,B,3,Adverb,40
bibliography.com,bibliography,B,4,Noun,13
ballerina.com,ballerina,B,4,Noun,22
biochemistry.com,biochemistry,B,4,Noun,13
barometer.com,barometer,B,4,Noun,22
businessman.com,businessman,B,4,Noun,17
barcelona.com,barcelona,B,4,Noun,22
benefactor.com,benefactor,B,4,Noun,32
bureaucracy.com,bureaucracy,B,4,Noun,17
babylonian.com,babylonian,B,4,Noun,22
brutality.com,brutality,B,4,Noun,22
botanical.com,botanical,B,4,Noun,22
basilica.com,basilica,B,4,Noun,35
bewildered.com,bewildered,B,4,Verb,22
bilateral.com,bilateral,B,4,Adjective,22
biochemical.com,biochemical,B,4,Adjective,17
benevolent.com,benevolent,B,4,Adjective,22
behavioral.com,behavioral,B,4,Adjective,22
beforehand.com,beforehand,B,4,Adjective,22
bureaucratic.com,bureaucratic,B,4,Adjective,13
bipartisan.com,bipartisan,B,4,Adjective,22
budgetary.com,budgetary,B,4,Adjective,22
biological.com,biological,B,4,Adjective,22
biographical.com,biographical,B,4,Adjective,13
belligerent.com,belligerent,B,4,Adjective,17
beneficial.com,beneficial,B,4,Adjective,22
beautifully.com,beautifully,B,4,Adverb,17
basically.com,basically,B,4,Adverb,22
candidate.com,candidate,C,3,Noun,27
certainty.com,certainty,C,3,Noun,27
coliseum.com,coliseum,C,3,Noun,40
chivalry.com,chivalry,C,3,Noun,40
canada.com,canada,C,3,Noun,54
collagen.com,collagen,C,3,Noun,50
consultant.com,consultant,C,3,Noun,27
century.com,century,C,3,Noun,40
connection.com,connection,C,3,Noun,37
cessation.com,cessation,C,3,Noun,37
container.com,container,C,3,Noun,27
corrosion.com,corrosion,C,3,Noun,37
contentment.com,contentment,C,3,Noun,22
conjecture.com,conjecture,C,3,Noun,27
caliber.com,caliber,C,3,Noun,40
cellulose.com,cellulose,C,3,Noun,27
collector.com,collector,C,3,Noun,37
correction.com,correction,C,3,Noun,37
creditor.com,creditor,C,3,Noun,50
citizen.com,citizen,C,3,Noun,50
coroner.com,coroner,C,3,Noun,40
celery.com,celery,C,3,Noun,47
catherine.com,catherine,C,3,Noun,27
clergyman.com,clergyman,C,3,Noun,27
columbia.com,columbia,C,3,Noun,40
construction.com,construction,C,3,Noun,28
caucasian.com,caucasian,C,3,Noun,27
constantine.com,constantine,C,3,Noun,22
cinnamon.com,cinnamon,C,3,Noun,50
connector.com,connector,C,3,Noun,37
conqueror.com,conqueror,C,3,Noun,37
compression.com,compression,C,3,Noun,32
chandelier.com,chandelier,C,3,Noun,27
catastrophe.com,catastrophe,C,3,Noun,22
compulsion.com,compulsion,C,3,Noun,37
cookery.com,cookery,C,3,Noun,40
craftsmanship.com,craftsmanship,C,3,Noun,18
championship.com,championship,C,3,Noun,18
cognition.com,cognition,C,3,Noun,37
controller.com,controller,C,3,Noun,27
cynicism.com,cynicism,C,3,Noun,40
copyright.com,copyright,C,3,Noun,27
countryside.com,countryside,C,3,Noun,22
commitment.com,commitment,C,3,Noun,27
cartoonist.com,cartoonist,C,3,Noun,27
candlelight.com,candlelight,C,3,Noun,22
cassandra.com,cassandra,C,3,Noun,27
charity.com,charity,C,3,Noun,40
coefficient.com,coefficient,C,3,Noun,22
collectible.com,collectible,C,3,Noun,22
chemistry.com,chemistry,C,3,Noun,27
conviction.com,conviction,C,3,Noun,37
canopy.com,canopy,C,3,Noun,47
composer.com,composer,C,3,Noun,40
compressor.com,compressor,C,3,Noun,37
contractor.com,contractor,C,3,Noun,37
cavalry.com,cavalry,C,3,Noun,40
clarity.com,clarity,C,3,Noun,40
cantonese.com,cantonese,C,3,Noun,27
contestant.com,contestant,C,3,Noun,27
congestion.com,congestion,C,3,Noun,37
calculus.com,calculus,C,3,Noun,40
cannibal.com,cannibal,C,3,Noun,40
capitol.com,capitol,C,3,Noun,40
chamberlain.com,chamberlain,C,3,Noun,22
chromosome.com,chromosome,C,3,Noun,27
commandment.com,commandment,C,3,Noun,22
cholera.com,cholera,C,3,Noun,47
canberra.com,canberra,C,3,Noun,40
censorship.com,censorship,C,3,Noun,27
closeness.com,closeness,C,3,Noun,27
convection.com,convection,C,3,Noun,37
converter.com,converter,C,3,Noun,27
consulate.com,consulate,C,3,Noun,27
consumer.com,consumer,C,3,Noun,40
causation.com,causation,C,3,Noun,37
collection.com,collection,C,3,Noun,37
christopher.com,christopher,C,3,Noun,22
commandant.com,commandant,C,3,Noun,27
comedian.com,comedian,C,3,Noun,40
compassion.com,compassion,C,3,Noun,37
criteria.com,criteria,C,3,Noun,40
cavity.com,cavity,C,3,Noun,47
continuum.com,continuum,C,3,Noun,27
concussion.com,concussion,C,3,Noun,37
cathedral.com,cathedral,C,3,Noun,27
complexion.com,complexion,C,3,Noun,37
compendium.com,compendium,C,3,Noun,27
contention.com,contention,C,3,Noun,37
commodore.com,commodore,C,3,Noun,27
catapult.com,catapult,C,3,Noun,40
chancellor.com,chancellor,C,3,Noun,37
cricketer.com,cricketer,C,3,Noun,27
catheter.com,catheter,C,3,Noun,40
containment.com,containment,C,3,Noun,22
connective.com,connective,C,3,Noun,27
consensus.com,consensus,C,3,Noun,27
congolese.com,congolese,C,3,Noun,27
charisma.com,charisma,C,3,Noun,40
cheesecake.com,cheesecake,C,3,Noun,27
conclusion.com,conclusion,C,3,Noun,37
curator.com,curator,C,3,Noun,50
canister.com,canister,C,3,Noun,40
comedy.com,comedy,C,3,Noun,47
circular.com,circular,C,3,Noun,50
cannabis.com,cannabis,C,3,Noun,40
cleanliness.com,cleanliness,C,3,Noun,22
clarinet.com,clarinet,C,3,Noun,40
coverage.com,coverage,C,3,Noun,40
circumstance.com,circumstance,C,3,Noun,18
cleopatra.com,cleopatra,C,3,Noun,27
communism.com,communism,C,3,Noun,27
compiler.com,compiler,C,3,Noun,40
commotion.com,commotion,C,3,Noun,37
casualty.com,casualty,C,3,Noun,40
covenant.com,covenant,C,3,Noun,40
company.com,company,C,3,Noun,40
completion.com,completion,C,3,Noun,37
constituent.com,constituent,C,3,Noun,22
coherence.com,coherence,C,3,Noun,27
crusader.com,crusader,C,3,Noun,40
cucumber.com,cucumber,C,3,Noun,40
contraband.com,contraband,C,3,Noun,27
cohesion.com,cohesion,C,3,Noun,50
conversion.com,conversion,C,3,Noun,37
ceramics.com,ceramics,C,3,Noun,40
conjunction.com,conjunction,C,3,Noun,32
correctness.com,correctness,C,3,Noun,22
columnist.com,columnist,C,3,Noun,27
concession.com,concession,C,3,Noun,37
civilian.com,civilian,C,3,Noun,40
cutlery.com,cutlery,C,3,Noun,40
campaigner.com,campaigner,C,3,Noun,27
composure.com,composure,C,3,Noun,27
convertible.com,convertible,C,3,Noun,22
convention.com,convention,C,3,Noun,37
crucifix.com,crucifix,C,3,Noun,50
character.com,character,C,3,Noun,27
convergence.com,convergence,C,3,Noun,22
colossus.com,colossus,C,3,Noun,40
caravan.com,caravan,C,3,Noun,40
communist.com,communist,C,3,Noun,27
capital.com,capital,C,3,Noun,40
cartilage.com,cartilage,C,3,Noun,27
citation.com,citation,C,3,Noun,50
confusion.com,confusion,C,3,Noun,37
contender.com,contender,C,3,Noun,27
complement.com,complement,C,3,Noun,27
commission.com,commission,C,3,Noun,37
corona.com,corona,C,3,Noun,54
centerpiece.com,centerpiece,C,3,Noun,22
caliphate.com,caliphate,C,3,Noun,27
conundrum.com,conundrum,C,3,Noun,27
catalan.com,catalan,C,3,Noun,40
cheerleader.com,cheerleader,C,3,Noun,22
comptroller.com,comptroller,C,3,Noun,22
corolla.com,corolla,C,3,Noun,47
canary.com,canary,C,3,Noun,47
colombian.com,colombian,C,3,Noun,27
confidence.com,confidence,C,3,Noun,27
counselor.com,counselor,C,3,Noun,37
chesterfield.com,chesterfield,C,3,Noun,18
commuter.com,commuter,C,3,Noun,40
concerto.com,concerto,C,3,Noun,40
casserole.com,casserole,C,3,Noun,27
consortium.com,consortium,C,3,Noun,27
continent.com,continent,C,3,Noun,27
consignment.com,consignment,C,3,Noun,22
corridor.com,corridor,C,3,Noun,50
contraction.com,contraction,C,3,Noun,32
chocolate.com,chocolate,C,3,Noun,27
crocodile.com,crocodile,C,3,Noun,27
consumption.com,consumption,C,3,Noun,32
camera.com,camera,C,3,Noun,54
competence.com,competence,C,3,Noun,27
commando.com,commando,C,3,Noun,40
comeback.com,comeback,C,3,Noun,40
chastity.com,chastity,C,3,Noun,40
combustion.com,combustion,C,3,Noun,37
commonwealth.com,commonwealth,C,3,Noun,18
cylinder.com,cylinder,C,3,Noun,40
charleston.com,charleston,C,3,Noun,37
communion.com,communion,C,3,Noun,37
consequence.com,consequence,C,3,Noun,22
commander.com,commander,C,3,Noun,27
collusion.com,collusion,C,3,Noun,37
convenience.com,convenience,C,3,Noun,22
colonel.com,colonel,C,3,Noun,40
collision.com,collision,C,3,Noun,37
carnival.com,carnival,C,3,Noun,40
companion.com,companion,C,3,Noun,37
catalyst.com,catalyst,C,3,Noun,40
ceramic.com,ceramic,C,3,Noun,40
carpenter.com,carpenter,C,3,Noun,27
challenger.com,challenger,C,3,Noun,27
currency.com,currency,C,3,Noun,40
councilman.com,councilman,C,3,Noun,27
cavalier.com,cavalier,C,3,Noun,40
compartment.com,compartment,C,3,Noun,22
curvature.com,curvature,C,3,Noun,27
cambodian.com,cambodian,C,3,Noun,27
criticism.com,criticism,C,3,Noun,27
centurion.com,centurion,C,3,Noun,37
craziness.com,craziness,C,3,Noun,27
counterpart.com,counterpart,C,3,Noun,22
conception.com,conception,C,3,Noun,37
canadian.com,canadian,C,3,Noun,40
consonant.com,consonant,C,3,Noun,27
cardigan.com,cardigan,C,3,Noun,40
catholic.com,catholic,C,3,Noun,40
coventry.com,coventry,C,3,Noun,40
cowardice.com,cowardice,C,3,Noun,27
coalition.com,coalition,C,3,Noun,37
component.com,component,C,3,Noun,27
conductor.com,conductor,C,3,Noun,37
citadel.com,citadel,C,3,Noun,40
composite.com,composite,C,3,Noun,27
crossover.com,crossover,C,3,Noun,27
congressman.com,congressman,C,3,Noun,22
cabaret.com,cabaret,C,3,Noun,40
camouflage.com,camouflage,C,3,Noun,27
casino.com,casino,C,3,Noun,54
counterfeit.com,counterfeit,C,3,Noun,22
centennial.com,centennial,C,3,Noun,27
colony.com,colony,C,3,Noun,47
criterion.com,criterion,C,3,Noun,37
caramel.com,caramel,C,3,Noun,40
chameleon.com,chameleon,C,3,Noun,37
custodian.com,custodian,C,3,Noun,27
cavendish.com,cavendish,C,3,Noun,27
chihuahua.com,chihuahua,C,3,Noun,27
confession.com,confession,C,3,Noun,37
cigarette.com,cigarette,C,3,Noun,27
calendar.com,calendar,C,3,Noun,50
caribbean.com,caribbean,C,3,Noun,27
coconut.com,coconut,C,3,Noun,40
custody.com,custody,C,3,Noun,40
condition.com,condition,C,3,Noun,37
corruption.com,corruption,C,3,Noun,37
cornerstone.com,cornerstone,C,3,Noun,22
customer.com,customer,C,3,Noun,40
computer.com,computer,C,3,Noun,40
consciousness.com,consciousness,C,3,Noun,18
capricorn.com,capricorn,C,3,Noun,27
conference.com,conference,C,3,Noun,27
cranberry.com,cranberry,C,3,Noun,27
cremation.com,cremation,C,3,Noun,37
cinema.com,cinema,C,3,Noun,54
cardinal.com,cardinal,C,3,Noun,40
complainant.com,complainant,C,3,Noun,22
contagion.com,contagion,C,3,Noun,37
catalogue.com,catalogue,C,3,Noun,27
courtesy.com,courtesy,C,3,Noun,40
coincidence.com,coincidence,C,3,Noun,22
cabinet.com,cabinet,C,3,Noun,40
combined.com,combined,C,3,Verb,40
correlate.com,correlate,C,3,Verb,27
consuming.com,consuming,C,3,Verb,27
covered.com,covered,C,3,Verb,40
covering.com,covering,C,3,Verb,40
commanding.com,commanding,C,3,Verb,27
celebrate.com,celebrate,C,3,Verb,27
constitute.com,constitute,C,3,Verb,27
correspond.com,correspond,C,3,Verb,27
consenting.com,consenting,C,3,Verb,27
circulate.com,circulate,C,3,Verb,27
converting.com,converting,C,3,Verb,27
contracted.com,contracted,C,3,Verb,27
clarify.com,clarify,C,3,Verb,40
condemned.com,condemned,C,3,Verb,27
confused.com,confused,C,3,Verb,40
compliment.com,compliment,C,3,Verb,27
convinced.com,convinced,C,3,Verb,27
compelling.com,compelling,C,3,Verb,27
concerning.com,concerning,C,3,Verb,27
cultivate.com,cultivate,C,3,Verb,27
comforting.com,comforting,C,3,Verb,27
counteract.com,counteract,C,3,Verb,27
confessing.com,confessing,C,3,Verb,27
chartered.com,chartered,C,3,Verb,27
condemning.com,condemning,C,3,Verb,27
clustering.com,clustering,C,3,Verb,27
comprised.com,comprised,C,3,Verb,27
complicate.com,complicate,C,3,Verb,27
certify.com,certify,C,3,Verb,40
comprehend.com,comprehend,C,3,Verb,27
corrected.com,corrected,C,3,Verb,27
combining.com,combining,C,3,Verb,27
compromise.com,compromise,C,3,Verb,27
concealed.com,concealed,C,3,Verb,27
corrupted.com,corrupted,C,3,Verb,27
compensate.com,compensate,C,3,Verb,27
cultured.com,cultured,C,3,Verb,40
circumvent.com,circumvent,C,3,Verb,27
contending.com,contending,C,3,Verb,27
conceded.com,conceded,C,3,Verb,40
contemplate.com,contemplate,C,3,Verb,22
certified.com,certified,C,3,Verb,27
correcting.com,correcting,C,3,Verb,27
concerted.com,concerted,C,3,Verb,27
condensed.com,condensed,C,3,Verb,27
consider.com,consider,C,3,Verb,40
concerned.com,concerned,C,3,Verb,27
compounding.com,compounding,C,3,Verb,22
classified.com,classified,C,3,Verb,27
converted.com,converted,C,3,Verb,27
carbonate.com,carbonate,C,3,Verb,27
causeway.com,causeway,C,3,Verb,40
constrained.com,constrained,C,3,Verb,22
concluding.com,concluding,C,3,Verb,27
conflicting.com,conflicting,C,3,Verb,22
calculate.com,calculate,C,3,Verb,27
commuting.com,commuting,C,3,Verb,27
conspiring.com,conspiring,C,3,Verb,27
confirming.com,confirming,C,3,Verb,27
contradict.com,contradict,C,3,Verb,27
clustered.com,clustered,C,3,Verb,27
connected.com,connected,C,3,Verb,27
convincing.com,convincing,C,3,Verb,27
colored.com,colored,C,3,Verb,40
coloring.com,coloring,C,3,Verb,40
collected.com,collected,C,3,Verb,27
centered.com,centered,C,3,Verb,40
continued.com,continued,C,3,Verb,27
congested.com,congested,C,3,Verb,27
counterpoint.com,counterpoint,C,3,Verb,18
crucified.com,crucified,C,3,Verb,27
criticize.com,criticize,C,3,Verb,27
configure.com,configure,C,3,Verb,27
channeling.com,channeling,C,3,Verb,27
confined.com,confined,C,3,Verb,40
consulting.com,consulting,C,3,Verb,27
cornered.com,cornered,C,3,Verb,40
contribute.com,contribute,C,3,Verb,27
curtailed.com,curtailed,C,3,Verb,27
confirmed.com,confirmed,C,3,Verb,27
composed.com,composed,C,3,Verb,40
concentrate.com,concentrate,C,3,Verb,22
conquering.com,conquering,C,3,Verb,27
comparable.com,comparable,C,3,Adjective,27
cerebral.com,cerebral,C,3,Adjective,40
confident.com,confident,C,3,Adjective,27
colorful.com,colorful,C,3,Adjective,40
colorless.com,colorless,C,3,Adjective,27
conductive.com,conductive,C,3,Adjective,27
consular.com,consular,C,3,Adjective,50
conscientious.com,conscientious,C,3,Adjective,18
criminal.com,criminal,C,3,Adjective,40
consistent.com,consistent,C,3,Adjective,27
comical.com,comical,C,3,Adjective,40
clerical.com,clerical,C,3,Adjective,40
consummate.com,consummate,C,3,Adjective,27
cyclical.com,cyclical,C,3,Adjective,40
cowardly.com,cowardly,C,3,Adjective,40
cognitive.com,cognitive,C,3,Adjective,27
crystalline.com,crystalline,C,3,Adjective,22
conceptual.com,conceptual,C,3,Adjective,27
cosmetic.com,cosmetic,C,3,Adjective,40
continual.com,continual,C,3,Adjective,27
commercial.com,commercial,C,3,Adjective,27
chemical.com,chemical,C,3,Adjective,40
careless.com,careless,C,3,Adjective,40
competent.com,competent,C,3,Adjective,27
complacent.com,complacent,C,3,Adjective,27
contentious.com,contentious,C,3,Adjective,22
cumbersome.com,cumbersome,C,3,Adjective,27
collective.com,collective,C,3,Adjective,27
contractual.com,contractual,C,3,Adjective,22
contrary.com,contrary,C,3,Adjective,40
critical.com,critical,C,3,Adjective,40
clinical.com,clinical,C,3,Adjective,40
celestial.com,celestial,C,3,Adjective,27
compulsive.com,compulsive,C,3,Adjective,27
compressed.com,compressed,C,3,Adjective,27
corrosive.com,corrosive,C,3,Adjective,27
cultural.com,cultural,C,3,Adjective,40
clandestine.com,clandestine,C,3,Adjective,22
colonial.com,colonial,C,3,Adjective,40
comfortable.com,comfortable,C,3,Adjective,22
conceivable.com,conceivable,C,3,Adjective,22
custodial.com,custodial,C,3,Adjective,27
cortical.com,cortical,C,3,Adjective,40
coherent.com,coherent,C,3,Adjective,40
courageous.com,courageous,C,3,Adjective,27
caroline.com,caroline,C,3,Adjective,40
charitable.com,charitable,C,3,Adjective,27
concurrent.com,concurrent,C,3,Adjective,27
careful.com,careful,C,3,Adjective,40
cancerous.com,cancerous,C,3,Adjective,27
commonplace.com,commonplace,C,3,Adjective,22
contextual.com,contextual,C,3,Adjective,27
constructive.com,constructive,C,3,Adjective,18
contingent.com,contingent,C,3,Adjective,27
consequent.com,consequent,C,3,Adjective,27
cretaceous.com,cretaceous,C,3,Adjective,27
climatic.com,climatic,C,3,Adjective,40
corporal.com,corporal,C,3,Adjective,40
commendable.com,commendable,C,3,Adjective,22
continuous.com,continuous,C,3,Adjective,27
corrective.com,corrective,C,3,Adjective,27
compatible.com,compatible,C,3,Adjective,27
classical.com,classical,C,3,Adjective,27
communal.com,communal,C,3,Adjective,40
contagious.com,contagious,C,3,Adjective,27
convenient.com,convenient,C,3,Adjective,27
contiguous.com,contiguous,C,3,Adjective,27
cynical.com,cynical,C,3,Adjective,40
conclusive.com,conclusive,C,3,Adjective,27
cohesive.com,cohesive,C,3,Adjective,40
cervical.com,cervical,C,3,Adjective,40
conducive.com,conducive,C,3,Adjective,27
cellular.com,cellular,C,3,Adjective,50
corporate.com,corporate,C,3,Adjective,27
consensual.com,consensual,C,3,Adjective,27
conspicuous.com,conspicuous,C,3,Adjective,22
conical.com,conical,C,3,Adjective,40
collegiate.com,collegiate,C,3,Adjective,27
colossal.com,colossal,C,3,Adjective,40
correctly.com,correctly,C,3,Adverb,27
curiously.com,curiously,C,3,Adverb,27
consciously.com,consciously,C,3,Adverb,22
closely.com,closely,C,3,Adverb,40
casually.com,casually,C,3,Adverb,40
certainly.com,certainly,C,3,Adverb,27
constantly.com,constantly,C,3,Adverb,27
centrally.com,centrally,C,3,Adverb,27
commonly.com,commonly,C,3,Adverb,40
cautiously.com,cautiously,C,3,Adverb,27
cleverly.com,cleverly,C,3,Adverb,40
currently.com,currently,C,3,Adverb,27
capacity.com,capacity,C,4,Noun,35
correlation.com,correlation,C,4,Noun,27
comprehensive.com,comprehensive,C,4,Noun,13
condominium.com,condominium,C,4,Noun,17
canterbury.com,canterbury,C,4,Noun,22
condemnation.com,condemnation,C,4,Noun,23
cancellation.com,cancellation,C,4,Noun,23
conditioner.com,conditioner,C,4,Noun,17
compensation.com,compensation,C,4,Noun,23
compilation.com,compilation,C,4,Noun,27
consistency.com,consistency,C,4,Noun,17
confinement.com,confinement,C,4,Noun,17
conspiracy.com,conspiracy,C,4,Noun,22
carbohydrate.com,carbohydrate,C,4,Noun,13
catholicism.com,catholicism,C,4,Noun,17
contradiction.com,contradiction,C,4,Noun,23
cholesterol.com,cholesterol,C,4,Noun,17
contributor.com,contributor,C,4,Noun,27
correspondence.com,correspondence,C,4,Noun,13
caretaker.com,caretaker,C,4,Noun,22
competition.com,competition,C,4,Noun,27
curiosity.com,curiosity,C,4,Noun,22
corporation.com,corporation,C,4,Noun,27
cardiology.com,cardiology,C,4,Noun,22
conversation.com,conversation,C,4,Noun,23
cemetery.com,cemetery,C,4,Noun,35
continuity.com,continuity,C,4,Noun,22
comparison.com,comparison,C,4,Noun,32
celebration.com,celebration,C,4,Noun,27
contingency.com,contingency,C,4,Noun,17
cauliflower.com,cauliflower,C,4,Noun,17
calibration.com,calibration,C,4,Noun,27
complexity.com,complexity,C,4,Noun,22
colorado.com,colorado,C,4,Noun,35
christianity.com,christianity,C,4,Noun,13
confessional.com,confessional,C,4,Noun,13
confederate.com,confederate,C,4,Noun,17
commentary.com,commentary,C,4,Noun,22
citizenship.com,citizenship,C,4,Noun,17
confirmation.com,confirmation,C,4,Noun,23
commissioner.com,commissioner,C,4,Noun,13
coloration.com,coloration,C,4,Noun,32
consolation.com,consolation,C,4,Noun,27
carcinoma.com,carcinoma,C,4,Noun,22
coronary.com,coronary,C,4,Noun,35
conglomerate.com,conglomerate,C,4,Noun,13
circumcision.com,circumcision,C,4,Noun,23
confrontation.com,confrontation,C,4,Noun,23
contemplation.com,contemplation,C,4,Noun,23
colonialism.com,colonialism,C,4,Noun,17
controversy.com,controversy,C,4,Noun,17
californian.com,californian,C,4,Noun,17
cafeteria.com,cafeteria,C,4,Noun,22
culmination.com,culmination,C,4,Noun,27
cultivation.com,cultivation,C,4,Noun,27
commencement.com,commencement,C,4,Noun,13
conservatism.com,conservatism,C,4,Noun,13
caricature.com,caricature,C,4,Noun,22
community.com,community,C,4,Noun,22
